capsule_id,scaffold,annotation_agent_run_id,public_agent_run_id,canonical_public_id,annotation_accuracy,public_accuracy,score_changed,public_url,api_url
capsule-2345790,"Open Code (openai/gpt-5.4, re=high)",fa8fe266-30e9-4fcc-9fdc-984f7c2aadd5,f1e34e5f-dc67-440c-8358-8f3c17a63bbb,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:f1e34e5f-dc67-440c-8358-8f3c17a63bbb,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/f1e34e5f-dc67-440c-8358-8f3c17a63bbb,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=f1e34e5f-dc67-440c-8358-8f3c17a63bbb
capsule-2708693,"Claude Code (anthropic/claude-opus-4-5, think=10000)",eaa0b5ac-039a-452f-9dae-576979c089af,f01edd8e-ff4c-4ebc-b3f9-4e88e4840524,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:f01edd8e-ff4c-4ebc-b3f9-4e88e4840524,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/f01edd8e-ff4c-4ebc-b3f9-4e88e4840524,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=f01edd8e-ff4c-4ebc-b3f9-4e88e4840524
capsule-2708693,Claude Code (anthropic/claude-opus-4-6),51bbd7e8-c1bc-43e8-9862-005c233a1127,3688d4dc-2641-4ec9-b10c-ea4adca760e1,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:3688d4dc-2641-4ec9-b10c-ea4adca760e1,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/3688d4dc-2641-4ec9-b10c-ea4adca760e1,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=3688d4dc-2641-4ec9-b10c-ea4adca760e1
capsule-2708693,"Codex Agent (gpt-5.4, re=high)",9875f9c3-3c63-46e3-8d97-51c945869f04,0e482983-f044-4ccd-bde7-7752b7876cd8,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:0e482983-f044-4ccd-bde7-7752b7876cd8,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/0e482983-f044-4ccd-bde7-7752b7876cd8,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=0e482983-f044-4ccd-bde7-7752b7876cd8
capsule-2708693,"Codex Agent (gpt-5.4, re=medium)",e232433d-a948-42c6-be4a-90d2c05bb5a5,4fe3a6cb-7468-48ac-8cdd-3c5be2dacd69,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:4fe3a6cb-7468-48ac-8cdd-3c5be2dacd69,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/4fe3a6cb-7468-48ac-8cdd-3c5be2dacd69,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=4fe3a6cb-7468-48ac-8cdd-3c5be2dacd69
capsule-2708693,"Core Agent (anthropic/claude-opus-4-5, steps=200)",f9d9e248-ef7a-407c-8525-a77ad7b20206,adebf381-2e9a-4435-92e5-dea722b8b1b2,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:adebf381-2e9a-4435-92e5-dea722b8b1b2,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/adebf381-2e9a-4435-92e5-dea722b8b1b2,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=adebf381-2e9a-4435-92e5-dea722b8b1b2
capsule-2708693,"Core Agent (anthropic/claude-opus-4-6, steps=200)",3a36f23d-8a4c-41cf-b826-5197eba41c3d,791fab14-3802-41ff-bd0b-c1c65300f1c4,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:791fab14-3802-41ff-bd0b-c1c65300f1c4,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/791fab14-3802-41ff-bd0b-c1c65300f1c4,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=791fab14-3802-41ff-bd0b-c1c65300f1c4
capsule-2708693,"Core Agent (gpt-5.4, steps=200)",fc141c5b-227b-4a4f-b075-86de8b2dd83f,f63c9a83-cd2f-42f6-8642-454a797f1b46,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:f63c9a83-cd2f-42f6-8642-454a797f1b46,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/f63c9a83-cd2f-42f6-8642-454a797f1b46,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=f63c9a83-cd2f-42f6-8642-454a797f1b46
capsule-2708693,"Open Code (anthropic/claude-opus-4-5, think=10000)",d74b6a09-725f-4e64-829d-5dc62ea01bf6,af920458-a754-4fd7-8f2b-78ab8d422b1d,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:af920458-a754-4fd7-8f2b-78ab8d422b1d,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/af920458-a754-4fd7-8f2b-78ab8d422b1d,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=af920458-a754-4fd7-8f2b-78ab8d422b1d
capsule-2708693,Open Code (anthropic/claude-opus-4-6),c8d5ac7c-9fad-4a4e-a3b5-8b67a900ae70,070d7a28-ee76-4217-86ad-591c1187ee81,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:070d7a28-ee76-4217-86ad-591c1187ee81,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/070d7a28-ee76-4217-86ad-591c1187ee81,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=070d7a28-ee76-4217-86ad-591c1187ee81
capsule-2708693,"Open Code (openai/gpt-5.4, re=high)",bd340781-2f68-41e4-a07b-61fabcc9e0fb,3187e56c-0d84-44d7-bda3-ee905f4f1fa5,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:3187e56c-0d84-44d7-bda3-ee905f4f1fa5,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/3187e56c-0d84-44d7-bda3-ee905f4f1fa5,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=3187e56c-0d84-44d7-bda3-ee905f4f1fa5
capsule-2804717,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1dc414e8-0833-4e02-990e-0709f13fa9b9,323034db-1674-49a6-a1f5-eb465112fea4,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:323034db-1674-49a6-a1f5-eb465112fea4,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/323034db-1674-49a6-a1f5-eb465112fea4,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=323034db-1674-49a6-a1f5-eb465112fea4
capsule-2804717,Claude Code (anthropic/claude-opus-4-6),d0cf6af6-d77a-4fb0-9de6-1da1f65b923d,6fe24521-1bc7-4ee0-81b8-7d555466f9c2,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:6fe24521-1bc7-4ee0-81b8-7d555466f9c2,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/6fe24521-1bc7-4ee0-81b8-7d555466f9c2,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=6fe24521-1bc7-4ee0-81b8-7d555466f9c2
capsule-2804717,"Codex Agent (gpt-5.4, re=high)",f76698a7-ed78-4073-b0b4-a10a74cd5ef2,ccf73b3d-2b22-449c-90f5-3d6fe005ed3a,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:ccf73b3d-2b22-449c-90f5-3d6fe005ed3a,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/ccf73b3d-2b22-449c-90f5-3d6fe005ed3a,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=ccf73b3d-2b22-449c-90f5-3d6fe005ed3a
capsule-2804717,"Codex Agent (gpt-5.4, re=medium)",f5f05ec6-85be-49f0-8120-b540bdbb996c,1a52eef8-8d86-4738-a0d2-5c9a3318ea68,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:1a52eef8-8d86-4738-a0d2-5c9a3318ea68,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/1a52eef8-8d86-4738-a0d2-5c9a3318ea68,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=1a52eef8-8d86-4738-a0d2-5c9a3318ea68
capsule-2804717,"Core Agent (anthropic/claude-opus-4-5, steps=200)",22b0af5a-4da5-4ca7-b590-a7b4ac8d9f01,8a54cb56-fa63-4a08-9105-aa636aa515aa,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:8a54cb56-fa63-4a08-9105-aa636aa515aa,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/8a54cb56-fa63-4a08-9105-aa636aa515aa,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=8a54cb56-fa63-4a08-9105-aa636aa515aa
capsule-2804717,"Core Agent (anthropic/claude-opus-4-6, steps=200)",0c471231-3775-4705-955f-694eb2aaeeea,81de2b15-23d1-40d5-ae00-5a0bc57d947e,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:81de2b15-23d1-40d5-ae00-5a0bc57d947e,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/81de2b15-23d1-40d5-ae00-5a0bc57d947e,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=81de2b15-23d1-40d5-ae00-5a0bc57d947e
capsule-2804717,"Core Agent (gpt-5.4, steps=200)",d9798f3f-c40b-4dbf-83e0-a7539da6beb4,5b73a244-e81b-4fec-8987-03eded695d7b,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:5b73a244-e81b-4fec-8987-03eded695d7b,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/5b73a244-e81b-4fec-8987-03eded695d7b,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=5b73a244-e81b-4fec-8987-03eded695d7b
capsule-2804717,"Open Code (anthropic/claude-opus-4-5, think=10000)",fb67444b-e344-4828-9bd5-25edabd4286d,06cdc64f-47d8-4c7c-b99b-0fdf4cfb41ac,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:06cdc64f-47d8-4c7c-b99b-0fdf4cfb41ac,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/06cdc64f-47d8-4c7c-b99b-0fdf4cfb41ac,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=06cdc64f-47d8-4c7c-b99b-0fdf4cfb41ac
capsule-2804717,Open Code (anthropic/claude-opus-4-6),22155ce4-51b8-4820-ad9b-b623174cdbaf,fcc030f4-5848-4973-a902-507ba81f6e91,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:fcc030f4-5848-4973-a902-507ba81f6e91,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/fcc030f4-5848-4973-a902-507ba81f6e91,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=fcc030f4-5848-4973-a902-507ba81f6e91
capsule-2804717,"Open Code (openai/gpt-5.4, re=high)",72d70aa1-1eb4-462b-9aa7-1834808871a1,85251817-dae8-45c2-8937-8a2509f41681,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:85251817-dae8-45c2-8937-8a2509f41681,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/85251817-dae8-45c2-8937-8a2509f41681,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=85251817-dae8-45c2-8937-8a2509f41681
capsule-2816027,"Claude Code (anthropic/claude-opus-4-5, think=10000)",e8b190df-5d33-4c4c-a084-924bc3e0abcf,be85d5fc-9db8-4f71-a580-811ad324f347,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:be85d5fc-9db8-4f71-a580-811ad324f347,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/be85d5fc-9db8-4f71-a580-811ad324f347,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=be85d5fc-9db8-4f71-a580-811ad324f347
capsule-2816027,Claude Code (anthropic/claude-opus-4-6),ef964160-635b-4fa6-9103-a200b1d10853,e34ad6ba-94ff-4cf8-836e-329e64c46108,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:e34ad6ba-94ff-4cf8-836e-329e64c46108,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/e34ad6ba-94ff-4cf8-836e-329e64c46108,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=e34ad6ba-94ff-4cf8-836e-329e64c46108
capsule-2816027,"Codex Agent (gpt-5.4, re=high)",ce7e761b-354a-4f25-8a46-e8eea45d466f,7ebb566d-80bc-4a46-88f8-add0d6be39b6,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:7ebb566d-80bc-4a46-88f8-add0d6be39b6,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/7ebb566d-80bc-4a46-88f8-add0d6be39b6,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=7ebb566d-80bc-4a46-88f8-add0d6be39b6
capsule-2816027,"Codex Agent (gpt-5.4, re=medium)",16084c02-31d0-41dc-ab15-0b378366af50,656f3c49-d4c9-4805-873d-e8c23a139ea5,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:656f3c49-d4c9-4805-873d-e8c23a139ea5,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/656f3c49-d4c9-4805-873d-e8c23a139ea5,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=656f3c49-d4c9-4805-873d-e8c23a139ea5
capsule-2816027,"Core Agent (anthropic/claude-opus-4-5, steps=200)",32a18559-9635-44f1-9d32-04680adb8e12,94c71bc6-ba04-41dd-b3a0-e81927e8a71c,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:94c71bc6-ba04-41dd-b3a0-e81927e8a71c,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/94c71bc6-ba04-41dd-b3a0-e81927e8a71c,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=94c71bc6-ba04-41dd-b3a0-e81927e8a71c
capsule-2816027,"Core Agent (anthropic/claude-opus-4-6, steps=200)",7f9b50b6-b5f1-4260-952a-e50aa1f7ac2a,8e190cce-48bd-4960-b119-a515555bb524,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:8e190cce-48bd-4960-b119-a515555bb524,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/8e190cce-48bd-4960-b119-a515555bb524,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=8e190cce-48bd-4960-b119-a515555bb524
capsule-2816027,"Core Agent (gpt-5.4, steps=200)",d92ebb70-3c54-470d-ad9f-a986eb15c089,11ed0158-cd90-4e85-a22b-3012853ecc67,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:11ed0158-cd90-4e85-a22b-3012853ecc67,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/11ed0158-cd90-4e85-a22b-3012853ecc67,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=11ed0158-cd90-4e85-a22b-3012853ecc67
capsule-2816027,"Open Code (anthropic/claude-opus-4-5, think=10000)",386f8801-745c-4e0b-8f94-71f16bdcb59d,b6e1440e-d6c5-4197-94a8-0ce8dc2d9608,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:b6e1440e-d6c5-4197-94a8-0ce8dc2d9608,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/b6e1440e-d6c5-4197-94a8-0ce8dc2d9608,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=b6e1440e-d6c5-4197-94a8-0ce8dc2d9608
capsule-2816027,Open Code (anthropic/claude-opus-4-6),744891c6-1b70-478a-8c8a-f42a8acafca0,79a24a75-75e9-48ab-9d9c-3139b4c6e5e3,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:79a24a75-75e9-48ab-9d9c-3139b4c6e5e3,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/79a24a75-75e9-48ab-9d9c-3139b4c6e5e3,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=79a24a75-75e9-48ab-9d9c-3139b4c6e5e3
capsule-2816027,"Open Code (openai/gpt-5.4, re=high)",9627dcd0-fc76-4ef1-9243-efd33712e29d,6f056147-0a0d-4cee-a5e7-ea2b1d029c25,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:6f056147-0a0d-4cee-a5e7-ea2b1d029c25,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/6f056147-0a0d-4cee-a5e7-ea2b1d029c25,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=6f056147-0a0d-4cee-a5e7-ea2b1d029c25
capsule-3301293,"Claude Code (anthropic/claude-opus-4-5, think=10000)",e4887176-76da-471d-a49d-6cf7ae0318fc,bba5b107-f68c-4361-9ed2-3fcf6b475aff,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:bba5b107-f68c-4361-9ed2-3fcf6b475aff,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/bba5b107-f68c-4361-9ed2-3fcf6b475aff,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=bba5b107-f68c-4361-9ed2-3fcf6b475aff
capsule-3301293,Claude Code (anthropic/claude-opus-4-6),edc9d255-1c27-4780-bd9b-61b679577582,c1bac9d2-f61d-48df-bf82-ae9f2e21ebf5,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:c1bac9d2-f61d-48df-bf82-ae9f2e21ebf5,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/c1bac9d2-f61d-48df-bf82-ae9f2e21ebf5,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=c1bac9d2-f61d-48df-bf82-ae9f2e21ebf5
capsule-3301293,"Codex Agent (gpt-5.4, re=high)",d586164b-9822-412a-ac77-7cdd5069b8be,bfe79b7b-4bec-4da7-ac46-f9e1ca71d640,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:bfe79b7b-4bec-4da7-ac46-f9e1ca71d640,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/bfe79b7b-4bec-4da7-ac46-f9e1ca71d640,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=bfe79b7b-4bec-4da7-ac46-f9e1ca71d640
capsule-3301293,"Codex Agent (gpt-5.4, re=medium)",9cfda6a3-f0de-4e7a-adb5-6165752628d7,db2e7248-8fd5-46af-8294-378cf0c8f77a,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:db2e7248-8fd5-46af-8294-378cf0c8f77a,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/db2e7248-8fd5-46af-8294-378cf0c8f77a,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=db2e7248-8fd5-46af-8294-378cf0c8f77a
capsule-3301293,"Core Agent (anthropic/claude-opus-4-5, steps=200)",3588391e-5fa4-4265-8061-d1ebe6cbd9b9,9fc353b4-38ee-4a80-8106-0f0422e6fa2f,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:9fc353b4-38ee-4a80-8106-0f0422e6fa2f,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/9fc353b4-38ee-4a80-8106-0f0422e6fa2f,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=9fc353b4-38ee-4a80-8106-0f0422e6fa2f
capsule-3301293,"Core Agent (anthropic/claude-opus-4-6, steps=200)",42e1a6d4-0c48-4c33-a622-d232dc1c4dd6,6d042564-ba37-458e-bd0a-8cc2c1476c45,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:6d042564-ba37-458e-bd0a-8cc2c1476c45,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/6d042564-ba37-458e-bd0a-8cc2c1476c45,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=6d042564-ba37-458e-bd0a-8cc2c1476c45
capsule-3301293,"Core Agent (gpt-5.4, steps=200)",6b798bbb-7a6c-41dc-b73a-46c978e92ff5,5459004c-def9-4801-ac8c-54552137dd04,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:5459004c-def9-4801-ac8c-54552137dd04,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/5459004c-def9-4801-ac8c-54552137dd04,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=5459004c-def9-4801-ac8c-54552137dd04
capsule-3301293,"Open Code (anthropic/claude-opus-4-5, think=10000)",d677e713-67b1-457d-bab4-795c2f60dad9,b2491e21-1306-473a-a127-7f1c98b8bd53,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:b2491e21-1306-473a-a127-7f1c98b8bd53,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/b2491e21-1306-473a-a127-7f1c98b8bd53,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=b2491e21-1306-473a-a127-7f1c98b8bd53
capsule-3301293,Open Code (anthropic/claude-opus-4-6),ad34a789-7e61-4f6d-aa4e-97723e57dc60,d26d8132-00a0-4a3a-9537-e024c1ef1f92,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:d26d8132-00a0-4a3a-9537-e024c1ef1f92,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/d26d8132-00a0-4a3a-9537-e024c1ef1f92,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=d26d8132-00a0-4a3a-9537-e024c1ef1f92
capsule-3301293,"Open Code (openai/gpt-5.4, re=high)",ccefa840-a87e-49d5-bb64-534959144e02,e0513fe2-cad5-4a2d-83bc-59b8e8e9a62e,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:e0513fe2-cad5-4a2d-83bc-59b8e8e9a62e,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/e0513fe2-cad5-4a2d-83bc-59b8e8e9a62e,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=e0513fe2-cad5-4a2d-83bc-59b8e8e9a62e
capsule-3418007,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1a0835d0-0ec8-438e-91f7-a30357aeaa88,0dfd9a45-d672-4010-8579-96e01d403340,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:0dfd9a45-d672-4010-8579-96e01d403340,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/0dfd9a45-d672-4010-8579-96e01d403340,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=0dfd9a45-d672-4010-8579-96e01d403340
capsule-3418007,Claude Code (anthropic/claude-opus-4-6),5e2c8c72-2f70-420d-82d8-32a2ae4a7594,084d66b9-226c-41c5-abf0-5a6e3344bd3d,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:084d66b9-226c-41c5-abf0-5a6e3344bd3d,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/084d66b9-226c-41c5-abf0-5a6e3344bd3d,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=084d66b9-226c-41c5-abf0-5a6e3344bd3d
